DEC1,DEC2,DEC3,DEC4,DEC_CENT,RA1,RA2,RA3,RA4,RA_CENT,TILENAME
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,56.03083738,55.26794277,55.26937162,56.02940853,55.64939008,DES0342-1624
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,55.9955765,55.07522186,55.0796384,55.99115995,55.53539918,DES0342-3706
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,56.34380545,55.54029896,55.5426002,56.3415042,55.9420522,DES0343-2415
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,62.74623395,61.96721499,61.96901551,62.74443343,62.35672447,DES0409-1958
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,62.74659254,61.93355,61.93603479,62.74410775,62.34007127,DES0409-2541
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,56.52501595,55.76757265,55.76886193,56.52372667,56.1462943,DES0344-1458
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,56.56799833,55.67266414,55.67663731,56.56402515,56.12033123,DES0344-3457
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,62.75055618,61.87049109,61.87419364,62.74685363,62.31052364,DES0409-3332
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,56.68558654,55.93531048,55.93639841,56.6844986,56.31044851,DES0345-1250
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,56.66966799,55.89064904,55.89244955,56.66786747,56.28015851,DES0345-1958
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,56.76862355,55.90953206,55.91286108,56.76529454,56.33907781,DES0345-3123
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,57.32520021,56.54250603,56.54438541,57.32332083,56.93385312,DES0347-2041
-26.76187147,-26.76187147,-26.03141737,-26.03141737,-26.39722222,57.27294476,56.45485679,56.45743699,57.27036456,56.86390078,DES0347-2623
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,57.36746867,56.54414365,56.54682186,57.36479047,56.95580616,DES0347-2706
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,57.30412373,56.43129858,56.43487253,57.30054977,56.86771115,DES0347-3249
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,57.43911148,56.54377729,56.54775047,57.43513831,56.99144439,DES0347-3457
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,57.3503266,56.43860804,56.44287142,57.34606321,56.89446732,DES0347-3623
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,62.94145654,62.18135636,62.18271485,62.94009805,62.56140645,DES0410-1541
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,62.9815401,62.15821508,62.16089329,62.9788619,62.56987759,DES0410-2706
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,63.17588846,62.41844515,62.41973444,63.17459917,62.79716681,DES0411-1458
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,63.37639531,62.58986839,62.59182833,63.37443536,62.98313185,DES0411-2124
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,63.53690357,62.64156938,62.64554256,63.5329304,63.08923648,DES0412-3457
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,57.41776503,56.66748897,56.6685769,57.41667709,57.042627,DES0348-1250
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,57.51919071,56.7562961,56.75772495,57.51776186,57.13774341,DES0348-1624
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,63.78355031,62.96022529,62.96290349,63.7808721,63.3718878,DES0413-2706
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,64.12829755,63.29390191,63.29678447,64.12541499,63.71109973,DES0414-2832
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,64.33089439,63.51785184,63.52033663,64.32840959,63.92437311,DES0415-2541
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,64.44504996,63.5333314,63.53759479,64.44078657,63.98919068,DES0415-3623
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,64.57803673,63.6487352,63.6533107,64.57346124,64.11338597,DES0416-3749
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,64.88668179,64.09616108,64.0982034,64.88463947,64.49142144,DES0417-2206
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,64.94687581,64.02652117,64.03093772,64.94245926,64.48669849,DES0417-3706
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,64.81101718,63.86284084,63.86775295,64.80610506,64.33692901,DES0417-3914
-24.6202584,-24.6202584,-23.88980365,-23.88980365,-24.25555556,57.90982825,57.10632176,57.108623,57.907527,57.508075,DES0350-2415
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,58.14994352,57.39966746,57.40075539,58.14885558,57.77480549,DES0351-1250
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,58.16947888,57.34615386,57.34883206,58.16680067,57.75781637,DES0351-2706
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,58.35818691,57.41001057,57.41492268,58.3532748,57.88409874,DES0351-3914
-11.0566755,-11.0566755,-10.32621826,-10.32621826,-10.69166667,49.04833906,48.30406588,48.30496054,49.04744439,48.67620247,DES0314-1041
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,52.74668882,51.96399464,51.96587402,52.74480944,52.35534173,DES0329-2041
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,58.49236891,57.73226873,57.73362722,58.49101042,58.11231882,DES0352-1541
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,58.72208709,57.93156639,57.9336087,58.72004478,58.32682674,DES0353-2206
-25.33412964,-25.33412964,-24.60367509,-24.60367509,-24.96944444,58.72791156,57.91972791,57.92211976,58.72551972,58.32381974,DES0353-2458
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,58.882122,58.13184594,58.13293388,58.88103407,58.50698397,DES0354-1250
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,58.94838023,58.16936127,58.17116179,58.94657971,58.55887075,DES0354-1958
-35.32830011,-35.32830011,-34.5978496,-34.5978496,-34.96388889,59.18133779,58.28600361,58.28997678,59.17736462,58.7336707,DES0354-3457
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,59.6144559,58.83176172,58.8336411,59.61257652,59.22310881,DES0356-2041
-30.33122188,-30.33122188,-29.60076905,-29.60076905,-29.96666667,59.63211633,58.78581566,58.78891471,59.62901728,59.208966,DES0356-2958
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,59.57609622,58.65574158,58.66015813,59.57167967,59.1159189,DES0356-3706
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,59.77349929,58.95017427,58.95285247,59.77082108,59.36183678,DES0357-2706
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,60.01084786,59.0991293,59.10339268,60.00658447,59.55498858,DES0358-3623
-12.48442301,-12.48442301,-11.75396593,-11.75396593,-12.11944444,53.37482905,52.62668094,52.62770363,53.37380635,53.00075499,DES0332-1207
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,53.56907262,52.81162931,52.81291859,53.56778333,53.19035096,DES0332-1458
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,53.62868302,52.74111794,52.74495348,53.62484748,53.18490048,DES0332-3415
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,53.79830738,53.03541277,53.03684162,53.79687853,53.41686007,DES0333-1624
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,53.77332598,52.99782807,52.99955135,53.7716027,53.38557703,DES0333-1915
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,53.90609472,53.03326957,53.03684352,53.90252076,53.46968214,DES0333-3249
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,53.73342685,52.80412531,52.80870081,53.72885135,53.26877608,DES0333-3749
-61.02702272,-61.02702272,-60.29661194,-60.29661194,-60.66388889,54.18024769,52.67224124,52.68915246,54.16333647,53.42624446,DES0333-6039
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,54.11778197,53.34887613,53.35044944,54.11620865,53.73332905,DES0334-1749
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,54.18599086,53.30592576,53.30962832,54.1822883,53.74595831,DES0334-3332
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,54.16269531,53.410162,53.41131607,54.16154124,53.78642866,DES0335-1332
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,54.17537157,53.38884464,53.39080459,54.17341162,53.78210811,DES0335-2124
-36.04216701,-36.04216701,-35.31171689,-35.31171689,-35.67777778,54.30812906,53.40474709,53.40886278,54.30401337,53.85643808,DES0335-3540
-63.16849041,-63.16849041,-62.43808887,-62.43808887,-62.80555556,54.83431559,53.21595421,53.23578415,54.81448565,54.0251349,DES0336-6248
-11.0566755,-11.0566755,-10.32621826,-10.32621826,-10.69166667,54.86034786,54.11607468,54.11696934,54.8594532,54.48821127,DES0337-1041
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,54.81739143,54.02271217,54.02483876,54.81526484,54.4200518,DES0337-2249
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,54.78684307,53.9878366,53.99004946,54.78463021,54.38733984,DES0337-2332
-16.05379021,-16.05379021,-15.32333362,-15.32333362,-15.68888889,62.19994194,61.43984175,61.44120024,62.19858345,61.81989184,DES0407-1541
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,53.42837558,52.67584227,52.67699634,53.42722151,53.05210893,DES0332-1332
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,53.63138501,52.85236606,52.85416658,53.6295845,53.24187554,DES0332-1958
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,53.50977405,52.72707987,52.72895925,53.50789467,53.11842696,DES0332-2041
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,53.75687258,53.00659652,53.00768445,53.75578465,53.38173455,DES0333-1250
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,53.80296491,52.89124635,52.89550974,53.79870153,53.34710563,DES0333-3623
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,54.00814285,53.20913638,53.21134924,54.00592999,53.60863962,DES0334-2332
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,54.03293241,53.21988987,53.22237466,54.03044762,53.62641114,DES0334-2541
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,54.20531664,53.28496199,53.28937854,54.20090009,53.74513932,DES0334-3706
-61.74084837,-61.74084837,-61.01044044,-61.01044044,-61.37777778,54.36679365,52.8239509,52.84176295,54.3489816,53.59537228,DES0334-6122
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,54.32013269,53.55430371,53.55580414,54.31863226,53.9372182,DES0335-1707
-31.75896013,-31.75896013,-31.0285079,-31.0285079,-31.39444444,54.25964584,53.40055435,53.40388336,54.25631683,53.83010009,DES0335-3123
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,54.54248405,53.77958944,53.78101829,54.5410552,54.16103674,DES0336-1624
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,54.68980533,53.77808677,53.78235016,54.68554195,54.23394605,DES0336-3623
-38.18376523,-38.18376523,-37.45331641,-37.45331641,-37.81944444,54.63714434,53.7078428,53.7124183,54.63256884,54.17249357,DES0336-3749
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,54.67085533,53.72267899,53.7275911,54.66594322,54.19676716,DES0336-3914
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,54.86769185,54.09878601,54.10035933,54.86611854,54.48323893,DES0337-1749
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,54.68847456,53.91634669,53.91799426,54.68682699,54.30241062,DES0337-1832
-13.91217018,-13.91217018,-13.18171328,-13.18171328,-13.54722222,61.50589259,60.75335929,60.75451336,61.50473852,61.12962594,DES0404-1332
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,20.19037926,19.27002461,19.27444116,20.18596271,19.73020193,DES0118-3706
-67.45132141,-67.45132141,-66.72094674,-66.72094674,-67.08888889,55.3185031,53.41355657,53.44185655,55.29020311,54.36602983,DES0337-6705
-15.33991697,-15.33991697,-14.60946027,-14.60946027,-14.975,55.04704428,54.28960098,54.29089026,55.045755,54.66832263,DES0338-1458
-21.05089938,-21.05089938,-20.32044373,-20.32044373,-20.68611111,55.03594451,54.25325033,54.25512971,55.03406513,54.64459742,DES0338-2041
-37.46989959,-37.46989959,-36.73945032,-36.73945032,-37.10555556,55.10044657,54.18009192,54.18450847,55.09603002,54.64026925,DES0338-3706
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,55.28573666,54.51023875,54.51196203,55.28401338,54.89798771,DES0339-1915
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,55.1505265,54.37150755,54.37330807,55.14872598,54.76101703,DES0339-1958
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,55.61760174,54.8486959,54.85026921,55.61602843,55.23314882,DES0340-1749
-33.18669715,-33.18669715,-32.45624556,-32.45624556,-32.82222222,55.60510922,54.73228407,54.73585803,55.60153527,55.16869665,DES0340-3249
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,55.57664575,54.66492719,54.66919058,55.57238237,55.12078647,DES0340-3623
-28.90348249,-28.90348249,-28.17302911,-28.17302911,-28.53888889,62.50303963,61.66864399,61.67152655,62.50015707,62.08584181,DES0408-2832
-39.61149511,-39.61149511,-38.88104725,-38.88104725,-39.24722222,55.59268822,54.64451189,54.649424,55.58777611,55.11860006,DES0340-3914
-13.19829664,-13.19829664,-12.46783964,-12.46783964,-12.83333333,55.95340805,55.20313199,55.20421992,55.95232012,55.57827002,DES0342-1250
-14.62604363,-14.62604363,-13.89558682,-13.89558682,-14.26111111,56.06580952,55.3108878,55.31210896,56.06458835,55.68834866,DES0342-1415
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,56.34424352,55.54523705,55.54744991,56.34203066,55.94474028,DES0343-2332
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,56.41036408,55.61984337,55.62188569,56.40832176,56.01510373,DES0344-2206
-27.47574205,-27.47574205,-26.74528818,-26.74528818,-27.11111111,56.56545847,55.74213345,55.74481165,56.56278026,56.15379596,DES0344-2706
-60.31319429,-60.31319429,-59.58278087,-59.58278087,-59.95,56.87419188,55.39925949,55.41533295,56.85811842,56.13672568,DES0344-5957
-64.5961184,-64.5961184,-63.86572433,-63.86572433,-64.23333333,57.08308619,55.38032174,55.40251259,57.06089534,56.23170396,DES0344-6414
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,56.79814734,56.02264943,56.02437271,56.79642406,56.41039838,DES0345-1915
-23.90638696,-23.90638696,-23.17593201,-23.17593201,-23.54166667,57.12294374,56.32393727,56.32615013,57.12073088,56.72344051,DES0346-2332
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,57.08330554,56.19574045,56.199576,57.07946999,56.63952299,DES0346-3415
-68.16510861,-68.16510861,-67.43473999,-67.43473999,-67.80277778,57.70315901,55.73912727,55.76933331,57.67295298,56.72114314,DES0346-6748
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,59.55165375,58.68581709,58.6892666,59.54820423,59.11873542,DES0356-3206
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,54.49485601,53.62901935,53.63246887,54.4914065,54.06193768,DES0336-3206
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,63.76565186,62.8998152,62.90326471,63.76220235,63.33273353,DES0413-3206
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,64.60845148,63.74261482,63.74606433,64.60500197,64.17553315,DES0416-3206
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,57.8660545,57.00021784,57.00366736,57.86260499,57.43313617,DES0349-3206
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,53.65205639,52.78621973,52.78966924,53.64860688,53.21913806,DES0332-3206
-32.4728288,-32.4728288,-31.74237688,-31.74237688,-32.10833333,55.33765564,54.47181898,54.47526849,55.33420612,54.90473731,DES0339-3206
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,64.75044998,63.92169095,63.92446989,64.74767104,64.33607046,DES0417-2749
-68.16510861,-68.16510861,-67.43473999,-67.43473999,-67.80277778,63.37200474,61.407973,61.43817903,63.3417987,62.38998887,DES0409-6748
-68.16510861,-68.16510861,-67.43473999,-67.43473999,-67.80277778,61.48238949,59.51835776,59.54856379,61.45218346,60.50037363,DES0402-6748
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,62.97132059,62.19919272,62.20084029,62.96967302,62.58525666,DES0410-1832
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,63.7243066,62.95217873,62.9538263,63.72265903,63.33824266,DES0413-1832
-18.90928198,-18.90928198,-18.17882589,-18.17882589,-18.54444444,65.2302786,64.45815073,64.4597983,65.22863103,64.84421467,DES0419-1832
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,63.28382419,62.5179952,62.51949564,63.28232375,62.9009097,DES0411-1707
-17.48153635,-17.48153635,-16.75107999,-16.75107999,-17.11666667,64.77777277,64.01194379,64.01344422,64.77627234,64.39485828,DES0417-1707
-38.89763041,-38.89763041,-38.16718206,-38.16718206,-38.53333333,63.3128293,62.3742581,62.37899866,63.30808874,62.8435437,DES0411-3832
-29.61735232,-29.61735232,-28.88689921,-28.88689921,-29.25277778,64.33920383,63.49896305,63.50195226,64.33621462,63.91908344,DES0415-2915
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,64.88661739,64.09193814,64.09406473,64.8844908,64.48927776,DES0417-2249
-16.76766334,-16.76766334,-16.03720686,-16.03720686,-16.40277778,64.96095738,64.19806278,64.19949162,64.95952854,64.57951008,DES0418-1624
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,57.24237948,56.45585256,56.4578125,57.24041953,56.84911602,DES0347-2124
-22.47864352,-22.47864352,-21.7481882,-21.7481882,-22.11388889,57.18093842,56.39041771,56.39246003,57.1788961,56.78567806,DES0347-2206
-26.04800066,-26.04800066,-25.31754633,-25.31754633,-25.68333333,57.2015361,56.38849356,56.39097835,57.19905131,56.79501483,DES0347-2541
-18.19540923,-18.19540923,-17.464953,-17.464953,-17.83055556,63.11670061,62.34779477,62.34936808,63.11512729,62.73224769,DES0410-1749
-28.1896124,-28.1896124,-27.45915877,-27.45915877,-27.825,63.13600597,62.30724694,62.31002588,63.13322703,62.72162646,DES0410-2749
-23.19251533,-23.19251533,-22.4620602,-22.4620602,-22.82777778,63.3375057,62.54282645,62.54495304,63.33537911,62.94016608,DES0411-2249
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,63.50580469,62.72678574,62.72858626,63.50400418,63.11629522,DES0412-1958
-33.90056516,-33.90056516,-33.17011392,-33.17011392,-33.53611111,63.60701272,62.72694762,62.73065018,63.60331016,63.16698017,DES0412-3332
-36.75603351,-36.75603351,-36.02558381,-36.02558381,-36.39166667,63.55820954,62.64649098,62.65075437,63.55394615,63.10235026,DES0412-3623
-20.33702706,-20.33702706,-19.60657126,-19.60657126,-19.97222222,57.42923874,56.65021978,56.6520203,57.42743822,57.03972926,DES0348-1958
-21.76477153,-21.76477153,-21.03431605,-21.03431605,-21.4,64.14314729,63.35662037,63.35858031,64.14118734,63.74988383,DES0414-2124
-34.61443282,-34.61443282,-33.88398193,-33.88398193,-34.25,63.99255056,63.10498547,63.10882102,63.98871501,63.54876802,DES0414-3415
-19.62315459,-19.62315459,-18.89269864,-18.89269864,-19.25833333,64.36020073,63.58470282,63.5864261,64.35847745,63.97245177,DES0415-1915
